ID,X,Y
623,-99.165556,19.262122
624,-99.160556,19.262122
625,-99.155556,19.262122
626,-99.150556,19.262122
627,-99.145556,19.262122
628,-99.140556,19.262122
629,-99.135556,19.262122
630,-99.130556,19.262122
631,-99.125556,19.262122
632,-99.120556,19.262122
633,-99.115556,19.262122
634,-99.110556,19.262122
635,-99.105556,19.262122
636,-99.100556,19.262122
637,-99.095556,19.262122
638,-99.090556,19.262122
639,-99.085556,19.262122
640,-99.080556,19.262122
641,-99.075556,19.262122
642,-99.070556,19.262122
643,-99.065556,19.262122
644,-99.060556,19.262122
645,-99.055556,19.262122
646,-99.050556,19.262122
647,-99.045556,19.262122
648,-99.040556,19.262122
649,-99.035556,19.262122
650,-99.030556,19.262122
651,-99.025556,19.262122
652,-99.020556,19.262122
653,-99.015556,19.262122
654,-99.010556,19.262122
655,-99.005556,19.262122
656,-99.000556,19.262122
657,-98.995556,19.262122
658,-98.990556,19.262122
659,-99.215556,19.267122
660,-99.210556,19.267122
661,-99.205556,19.267122
662,-99.200556,19.267122
663,-99.195556,19.267122
664,-99.190556,19.267122
665,-99.185556,19.267122
666,-99.180556,19.267122
667,-99.175556,19.267122
668,-99.170556,19.267122
669,-99.165556,19.267122
670,-99.160556,19.267122
671,-99.155556,19.267122
672,-99.150556,19.267122
673,-99.145556,19.267122
674,-99.140556,19.267122
675,-99.135556,19.267122
676,-99.130556,19.267122
677,-99.125556,19.267122
678,-99.120556,19.267122
679,-99.115556,19.267122
680,-99.110556,19.267122
681,-99.105556,19.267122
682,-99.100556,19.267122
683,-99.095556,19.267122
684,-99.090556,19.267122
685,-99.085556,19.267122
686,-99.080556,19.267122
687,-99.075556,19.267122
688,-99.070556,19.267122
689,-99.065556,19.267122
690,-99.060556,19.267122
691,-99.055556,19.267122
692,-99.050556,19.267122
693,-99.045556,19.267122
694,-99.040556,19.267122
695,-99.035556,19.267122
696,-99.030556,19.267122
697,-99.025556,19.267122
698,-99.020556,19.267122
699,-99.015556,19.267122
700,-99.010556,19.267122
701,-99.005556,19.267122
702,-99.000556,19.267122
703,-98.995556,19.267122
704,-98.990556,19.267122
705,-99.230556,19.272122
706,-99.225556,19.272122
707,-99.220556,19.272122
708,-99.215556,19.272122
709,-99.210556,19.272122
710,-99.205556,19.272122
711,-99.200556,19.272122
712,-99.195556,19.272122
713,-99.190556,19.272122
714,-99.185556,19.272122
715,-99.180556,19.272122
716,-99.175556,19.272122
717,-99.170556,19.272122
718,-99.165556,19.272122
719,-99.160556,19.272122
720,-99.155556,19.272122
721,-99.150556,19.272122
722,-99.145556,19.272122
723,-99.140556,19.272122
724,-99.135556,19.272122
725,-99.130556,19.272122
726,-99.125556,19.272122
727,-99.120556,19.272122
728,-99.115556,19.272122
729,-99.110556,19.272122
730,-99.105556,19.272122
731,-99.100556,19.272122
732,-99.095556,19.272122
733,-99.090556,19.272122
734,-99.085556,19.272122
735,-99.080556,19.272122
736,-99.075556,19.272122
737,-99.070556,19.272122
738,-99.065556,19.272122
739,-99.060556,19.272122
740,-99.055556,19.272122
741,-99.050556,19.272122
742,-99.045556,19.272122
743,-99.040556,19.272122
744,-99.035556,19.272122
745,-99.030556,19.272122
746,-99.025556,19.272122
747,-99.020556,19.272122
748,-99.015556,19.272122
749,-99.010556,19.272122
750,-99.005556,19.272122
751,-99.000556,19.272122
752,-98.995556,19.272122
753,-98.990556,19.272122
754,-99.245556,19.277122
755,-99.240556,19.277122
756,-99.235556,19.277122
757,-99.230556,19.277122
758,-99.225556,19.277122
759,-99.220556,19.277122
760,-99.215556,19.277122
761,-99.210556,19.277122
762,-99.205556,19.277122
763,-99.200556,19.277122
764,-99.195556,19.277122
765,-99.190556,19.277122
766,-99.185556,19.277122
767,-99.180556,19.277122
768,-99.175556,19.277122
769,-99.170556,19.277122
770,-99.165556,19.277122
771,-99.160556,19.277122
772,-99.155556,19.277122
773,-99.150556,19.277122
774,-99.145556,19.277122
775,-99.140556,19.277122
776,-99.135556,19.277122
777,-99.130556,19.277122
778,-99.125556,19.277122
779,-99.120556,19.277122
780,-99.115556,19.277122
781,-99.110556,19.277122
782,-99.105556,19.277122
783,-99.100556,19.277122
784,-99.095556,19.277122
785,-99.090556,19.277122
786,-99.085556,19.277122
787,-99.080556,19.277122
788,-99.075556,19.277122
789,-99.070556,19.277122
790,-99.065556,19.277122
791,-99.060556,19.277122
792,-99.055556,19.277122
793,-99.050556,19.277122
794,-99.045556,19.277122
795,-99.040556,19.277122
796,-99.035556,19.277122
797,-99.030556,19.277122
798,-99.025556,19.277122
799,-99.020556,19.277122
800,-99.015556,19.277122
801,-99.010556,19.277122
802,-99.005556,19.277122
803,-99.000556,19.277122
804,-98.995556,19.277122
805,-98.990556,19.277122
806,-99.250556,19.282122
807,-99.245556,19.282122
808,-99.240556,19.282122
809,-99.235556,19.282122
810,-99.230556,19.282122
811,-99.225556,19.282122
812,-99.220556,19.282122
813,-99.215556,19.282122
814,-99.210556,19.282122
815,-99.205556,19.282122
816,-99.200556,19.282122
817,-99.195556,19.282122
818,-99.190556,19.282122
819,-99.185556,19.282122
820,-99.180556,19.282122
821,-99.175556,19.282122
822,-99.170556,19.282122
823,-99.165556,19.282122
824,-99.160556,19.282122
825,-99.155556,19.282122
826,-99.150556,19.282122
827,-99.145556,19.282122
828,-99.140556,19.282122
829,-99.135556,19.282122
830,-99.130556,19.282122
831,-99.125556,19.282122
832,-99.120556,19.282122
833,-99.115556,19.282122
834,-99.110556,19.282122
835,-99.105556,19.282122
836,-99.100556,19.282122
837,-99.095556,19.282122
838,-99.090556,19.282122
839,-99.085556,19.282122
840,-99.080556,19.282122
841,-99.075556,19.282122
842,-99.070556,19.282122
843,-99.065556,19.282122
844,-99.060556,19.282122
845,-99.055556,19.282122
846,-99.050556,19.282122
847,-99.045556,19.282122
848,-99.040556,19.282122
849,-99.035556,19.282122
850,-99.030556,19.282122
851,-99.025556,19.282122
852,-99.020556,19.282122
853,-99.015556,19.282122
854,-99.010556,19.282122
855,-99.005556,19.282122
856,-99.000556,19.282122
857,-98.995556,19.282122
858,-98.990556,19.282122
859,-98.985556,19.282122
860,-99.260556,19.287122
861,-99.255556,19.287122
862,-99.250556,19.287122
863,-99.245556,19.287122
864,-99.240556,19.287122
865,-99.235556,19.287122
866,-99.230556,19.287122
867,-99.225556,19.287122
868,-99.220556,19.287122
869,-99.215556,19.287122
870,-99.210556,19.287122
871,-99.205556,19.287122
872,-99.200556,19.287122
873,-99.195556,19.287122
874,-99.190556,19.287122
875,-99.185556,19.287122
876,-99.180556,19.287122
877,-99.175556,19.287122
878,-99.170556,19.287122
879,-99.165556,19.287122
880,-99.160556,19.287122
881,-99.155556,19.287122
882,-99.150556,19.287122
883,-99.145556,19.287122
884,-99.140556,19.287122
885,-99.135556,19.287122
886,-99.130556,19.287122
887,-99.125556,19.287122
888,-99.120556,19.287122
889,-99.115556,19.287122
890,-99.110556,19.287122
891,-99.105556,19.287122
892,-99.100556,19.287122
893,-99.095556,19.287122
894,-99.090556,19.287122
895,-99.085556,19.287122
896,-99.080556,19.287122
897,-99.075556,19.287122
898,-99.070556,19.287122
899,-99.065556,19.287122
900,-99.060556,19.287122
901,-99.055556,19.287122
902,-99.050556,19.287122
903,-99.045556,19.287122
904,-99.040556,19.287122
905,-99.035556,19.287122
906,-99.030556,19.287122
907,-99.025556,19.287122
908,-99.020556,19.287122
909,-99.015556,19.287122
910,-99.010556,19.287122
911,-99.005556,19.287122
912,-99.000556,19.287122
913,-98.995556,19.287122
914,-98.990556,19.287122
915,-98.985556,19.287122
916,-99.260556,19.292122
917,-99.255556,19.292122
918,-99.250556,19.292122
919,-99.245556,19.292122
920,-99.240556,19.292122
921,-99.235556,19.292122
922,-99.230556,19.292122
923,-99.225556,19.292122
924,-99.220556,19.292122
925,-99.215556,19.292122
926,-99.210556,19.292122
927,-99.205556,19.292122
928,-99.200556,19.292122
929,-99.195556,19.292122
930,-99.190556,19.292122
931,-99.185556,19.292122
932,-99.180556,19.292122
933,-99.175556,19.292122
934,-99.170556,19.292122
935,-99.165556,19.292122
936,-99.160556,19.292122
937,-99.155556,19.292122
938,-99.150556,19.292122
939,-99.145556,19.292122
940,-99.140556,19.292122
941,-99.135556,19.292122
942,-99.130556,19.292122
943,-99.125556,19.292122
944,-99.120556,19.292122
945,-99.115556,19.292122
946,-99.110556,19.292122
947,-99.105556,19.292122
948,-99.100556,19.292122
949,-99.095556,19.292122
950,-99.090556,19.292122
951,-99.085556,19.292122
952,-99.080556,19.292122
953,-99.075556,19.292122
954,-99.070556,19.292122
955,-99.065556,19.292122
956,-99.060556,19.292122
957,-99.055556,19.292122
958,-99.050556,19.292122
959,-99.045556,19.292122
960,-99.040556,19.292122
961,-99.035556,19.292122
962,-99.030556,19.292122
963,-99.025556,19.292122
964,-99.020556,19.292122
965,-99.015556,19.292122
966,-99.010556,19.292122
967,-99.005556,19.292122
968,-99.000556,19.292122
969,-98.995556,19.292122
970,-98.990556,19.292122
971,-98.985556,19.292122
972,-98.980556,19.292122
973,-98.975556,19.292122
974,-98.970556,19.292122
975,-99.265556,19.297122
976,-99.260556,19.297122
977,-99.255556,19.297122
978,-99.250556,19.297122
979,-99.245556,19.297122
980,-99.240556,19.297122
981,-99.235556,19.297122
982,-99.230556,19.297122
983,-99.225556,19.297122
984,-99.220556,19.297122
985,-99.215556,19.297122
986,-99.210556,19.297122
987,-99.205556,19.297122
988,-99.200556,19.297122
989,-99.195556,19.297122
990,-99.190556,19.297122
991,-99.185556,19.297122
992,-99.180556,19.297122
993,-99.175556,19.297122
994,-99.170556,19.297122
995,-99.165556,19.297122
996,-99.160556,19.297122
997,-99.155556,19.297122
998,-99.150556,19.297122
999,-99.145556,19.297122
1000,-99.140556,19.297122
1001,-99.135556,19.297122
1002,-99.130556,19.297122
1003,-99.125556,19.297122
1004,-99.120556,19.297122
1005,-99.115556,19.297122
1006,-99.110556,19.297122
1007,-99.105556,19.297122
1008,-99.100556,19.297122
1009,-99.095556,19.297122
1010,-99.090556,19.297122
1011,-99.085556,19.297122
1012,-99.080556,19.297122
1013,-99.075556,19.297122
1014,-99.070556,19.297122
1015,-99.065556,19.297122
1016,-99.060556,19.297122
1017,-99.055556,19.297122
1018,-99.050556,19.297122
1019,-99.045556,19.297122
1020,-99.040556,19.297122
1021,-99.035556,19.297122
1022,-99.030556,19.297122
1023,-99.025556,19.297122
1024,-99.020556,19.297122
1025,-99.015556,19.297122
1026,-99.010556,19.297122
1027,-99.005556,19.297122
1028,-99.000556,19.297122
1029,-98.995556,19.297122
1030,-98.990556,19.297122
1031,-98.985556,19.297122
1032,-98.980556,19.297122
1033,-98.975556,19.297122
1034,-98.970556,19.297122
1035,-99.340556,19.302122
1036,-99.335556,19.302122
1037,-99.330556,19.302122
1038,-99.325556,19.302122
1039,-99.270556,19.302122
1040,-99.265556,19.302122
1041,-99.260556,19.302122
1042,-99.255556,19.302122
1043,-99.250556,19.302122
1044,-99.245556,19.302122
1045,-99.240556,19.302122
1046,-99.235556,19.302122
1047,-99.230556,19.302122
1048,-99.225556,19.302122
1049,-99.220556,19.302122
1050,-99.215556,19.302122
1051,-99.210556,19.302122
1052,-99.205556,19.302122
1053,-99.200556,19.302122
1054,-99.195556,19.302122
1055,-99.190556,19.302122
1056,-99.185556,19.302122
1057,-99.180556,19.302122
1058,-99.175556,19.302122
1059,-99.170556,19.302122
1060,-99.165556,19.302122
1061,-99.160556,19.302122
1062,-99.155556,19.302122
1063,-99.150556,19.302122
1064,-99.145556,19.302122
1065,-99.140556,19.302122
1066,-99.135556,19.302122
1067,-99.130556,19.302122
1068,-99.125556,19.302122
1069,-99.120556,19.302122
1070,-99.115556,19.302122
1071,-99.110556,19.302122
1072,-99.105556,19.302122
1073,-99.100556,19.302122
1074,-99.095556,19.302122
1075,-99.090556,19.302122
1076,-99.085556,19.302122
1077,-99.080556,19.302122
1078,-99.075556,19.302122
1079,-99.070556,19.302122
1080,-99.065556,19.302122
1081,-99.060556,19.302122
1082,-99.055556,19.302122
1083,-99.050556,19.302122
1084,-99.045556,19.302122
1085,-99.040556,19.302122
1086,-99.035556,19.302122
1087,-99.030556,19.302122
1088,-99.025556,19.302122
1089,-99.020556,19.302122
1090,-99.015556,19.302122
1091,-99.010556,19.302122
1092,-99.005556,19.302122
1093,-99.000556,19.302122
1094,-98.995556,19.302122
1095,-98.990556,19.302122
1096,-98.985556,19.302122
1097,-98.980556,19.302122
1098,-98.975556,19.302122
1099,-98.970556,19.302122
1100,-98.965556,19.302122
1101,-99.340556,19.307122
1102,-99.335556,19.307122
1103,-99.330556,19.307122
1104,-99.325556,19.307122
1105,-99.280556,19.307122
1106,-99.275556,19.307122
1107,-99.270556,19.307122
1108,-99.265556,19.307122
1109,-99.260556,19.307122
1110,-99.255556,19.307122
1111,-99.250556,19.307122
1112,-99.245556,19.307122
1113,-99.240556,19.307122
1114,-99.235556,19.307122
1115,-99.230556,19.307122
1116,-99.225556,19.307122
1117,-99.220556,19.307122
1118,-99.215556,19.307122
1119,-99.210556,19.307122
1120,-99.205556,19.307122
1121,-99.200556,19.307122
1122,-99.195556,19.307122
1123,-99.190556,19.307122
1124,-99.185556,19.307122
1125,-99.180556,19.307122
1126,-99.175556,19.307122
1127,-99.170556,19.307122
1128,-99.165556,19.307122
1129,-99.160556,19.307122
1130,-99.155556,19.307122
1131,-99.150556,19.307122
1132,-99.145556,19.307122
1133,-99.140556,19.307122
1134,-99.135556,19.307122
1135,-99.130556,19.307122
1136,-99.125556,19.307122
1137,-99.120556,19.307122
1138,-99.115556,19.307122
1139,-99.110556,19.307122
1140,-99.105556,19.307122
1141,-99.100556,19.307122
1142,-99.095556,19.307122
1143,-99.090556,19.307122
1144,-99.085556,19.307122
1145,-99.080556,19.307122
1146,-99.075556,19.307122
1147,-99.070556,19.307122
1148,-99.065556,19.307122
1149,-99.060556,19.307122
1150,-99.055556,19.307122
1151,-99.050556,19.307122
1152,-99.045556,19.307122
1153,-99.040556,19.307122
1154,-99.035556,19.307122
1155,-99.030556,19.307122
1156,-99.025556,19.307122
1157,-99.020556,19.307122
1158,-99.015556,19.307122
1159,-99.010556,19.307122
1160,-99.005556,19.307122
1161,-99.000556,19.307122
1162,-98.995556,19.307122
1163,-98.990556,19.307122
1164,-98.985556,19.307122
1165,-98.980556,19.307122
1166,-98.975556,19.307122
1167,-98.970556,19.307122
1168,-98.965556,19.307122
1169,-98.960556,19.307122
1170,-99.340556,19.312122
1171,-99.335556,19.312122
1172,-99.330556,19.312122
1173,-99.325556,19.312122
1174,-99.285556,19.312122
1175,-99.280556,19.312122
1176,-99.275556,19.312122
1177,-99.270556,19.312122
1178,-99.265556,19.312122
1179,-99.260556,19.312122
1180,-99.255556,19.312122
1181,-99.250556,19.312122
1182,-99.245556,19.312122
1183,-99.240556,19.312122
1184,-99.235556,19.312122
1185,-99.230556,19.312122
1186,-99.225556,19.312122
1187,-99.220556,19.312122
1188,-99.215556,19.312122
1189,-99.210556,19.312122
1190,-99.205556,19.312122
1191,-99.200556,19.312122
1192,-99.195556,19.312122
1193,-99.190556,19.312122
1194,-99.185556,19.312122
1195,-99.180556,19.312122
1196,-99.175556,19.312122
1197,-99.170556,19.312122
1198,-99.165556,19.312122
1199,-99.160556,19.312122
1200,-99.155556,19.312122
1201,-99.150556,19.312122
1202,-99.145556,19.312122
1203,-99.140556,19.312122
1204,-99.135556,19.312122
1205,-99.130556,19.312122
1206,-99.125556,19.312122
1207,-99.120556,19.312122
1208,-99.115556,19.312122
1209,-99.110556,19.312122
1210,-99.105556,19.312122
1211,-99.100556,19.312122
1212,-99.095556,19.312122
1213,-99.090556,19.312122
1214,-99.085556,19.312122
1215,-99.080556,19.312122
1216,-99.075556,19.312122
1217,-99.070556,19.312122
1218,-99.065556,19.312122
1219,-99.060556,19.312122
1220,-99.055556,19.312122
1221,-99.050556,19.312122
1222,-99.045556,19.312122
1223,-99.040556,19.312122
1224,-99.035556,19.312122
1225,-99.030556,19.312122
1226,-99.025556,19.312122
1227,-99.020556,19.312122
1228,-99.015556,19.312122
1229,-99.010556,19.312122
1230,-99.005556,19.312122
1231,-99.000556,19.312122
1232,-98.995556,19.312122
1233,-98.990556,19.312122
1234,-98.985556,19.312122
1235,-98.980556,19.312122
1236,-98.975556,19.312122
1237,-98.970556,19.312122
1238,-98.965556,19.312122
1239,-98.960556,19.312122
1240,-99.340556,19.317122
1241,-99.335556,19.317122
1242,-99.330556,19.317122
1243,-99.325556,19.317122
1244,-99.320556,19.317122
1245,-99.295556,19.317122
1246,-99.290556,19.317122
1247,-99.285556,19.317122
1248,-99.280556,19.317122
1249,-99.275556,19.317122
1250,-99.270556,19.317122
1251,-99.265556,19.317122
1252,-99.260556,19.317122
1253,-99.255556,19.317122
1254,-99.250556,19.317122
1255,-99.245556,19.317122
1256,-99.240556,19.317122
1257,-99.235556,19.317122
1258,-99.230556,19.317122
1259,-99.225556,19.317122
1260,-99.220556,19.317122
1261,-99.215556,19.317122
1262,-99.210556,19.317122
1263,-99.205556,19.317122
1264,-99.200556,19.317122
1265,-99.195556,19.317122
1266,-99.190556,19.317122
1267,-99.185556,19.317122
1268,-99.180556,19.317122
1269,-99.175556,19.317122
1270,-99.170556,19.317122
1271,-99.165556,19.317122
1272,-99.160556,19.317122
1273,-99.155556,19.317122
1274,-99.150556,19.317122
1275,-99.145556,19.317122
1276,-99.140556,19.317122
1277,-99.135556,19.317122
1278,-99.130556,19.317122
1279,-99.125556,19.317122
1280,-99.120556,19.317122
1281,-99.115556,19.317122
1282,-99.110556,19.317122
1283,-99.105556,19.317122
1284,-99.100556,19.317122
1285,-99.095556,19.317122
1286,-99.090556,19.317122
1287,-99.085556,19.317122
1288,-99.080556,19.317122
1289,-99.075556,19.317122
1290,-99.070556,19.317122
1291,-99.065556,19.317122
1292,-99.060556,19.317122
1293,-99.055556,19.317122
1294,-99.050556,19.317122
1295,-99.045556,19.317122
1296,-99.040556,19.317122
1297,-99.035556,19.317122
1298,-99.030556,19.317122
1299,-99.025556,19.317122
1300,-99.020556,19.317122
1301,-99.015556,19.317122
1302,-99.010556,19.317122
1303,-99.005556,19.317122
1304,-99.000556,19.317122
1305,-98.995556,19.317122
1306,-98.990556,19.317122
1307,-98.985556,19.317122
1308,-98.980556,19.317122
1309,-98.975556,19.317122
1310,-98.970556,19.317122
1311,-98.965556,19.317122
1312,-98.960556,19.317122
1313,-98.955556,19.317122
1314,-99.335556,19.322122
1315,-99.330556,19.322122
1316,-99.325556,19.322122
1317,-99.320556,19.322122
1318,-99.315556,19.322122
1319,-99.310556,19.322122
1320,-99.305556,19.322122
1321,-99.300556,19.322122
1322,-99.295556,19.322122
1323,-99.290556,19.322122
1324,-99.285556,19.322122
1325,-99.280556,19.322122
1326,-99.275556,19.322122
1327,-99.270556,19.322122
1328,-99.265556,19.322122
1329,-99.260556,19.322122
1330,-99.255556,19.322122
1331,-99.250556,19.322122
1332,-99.245556,19.322122
1333,-99.240556,19.322122
1334,-99.235556,19.322122
1335,-99.230556,19.322122
1336,-99.225556,19.322122
1337,-99.220556,19.322122
1338,-99.215556,19.322122
1339,-99.210556,19.322122
1340,-99.205556,19.322122
1341,-99.200556,19.322122
1342,-99.195556,19.322122
1343,-99.190556,19.322122
1344,-99.185556,19.322122
1345,-99.180556,19.322122
1346,-99.175556,19.322122
1347,-99.170556,19.322122
1348,-99.165556,19.322122
1349,-99.160556,19.322122
1350,-99.155556,19.322122
1351,-99.150556,19.322122
1352,-99.145556,19.322122
1353,-99.140556,19.322122
1354,-99.135556,19.322122
1355,-99.130556,19.322122
1356,-99.125556,19.322122
1357,-99.120556,19.322122
1358,-99.115556,19.322122
1359,-99.110556,19.322122
1360,-99.105556,19.322122
1361,-99.100556,19.322122
1362,-99.095556,19.322122
1363,-99.090556,19.322122
1364,-99.085556,19.322122
1365,-99.080556,19.322122
1366,-99.075556,19.322122
1367,-99.070556,19.322122
1368,-99.065556,19.322122
1369,-99.060556,19.322122
1370,-99.055556,19.322122
1371,-99.050556,19.322122
1372,-99.045556,19.322122
1373,-99.040556,19.322122
1374,-99.035556,19.322122
1375,-99.030556,19.322122
1376,-99.025556,19.322122
1377,-99.020556,19.322122
1378,-99.015556,19.322122
1379,-99.010556,19.322122
1380,-99.005556,19.322122
1381,-99.000556,19.322122
1382,-98.995556,19.322122
1383,-98.990556,19.322122
1384,-98.985556,19.322122
1385,-98.980556,19.322122
1386,-98.975556,19.322122
1387,-98.970556,19.322122
1388,-98.965556,19.322122
1389,-98.960556,19.322122
1390,-99.335556,19.327122
1391,-99.330556,19.327122
1392,-99.325556,19.327122
1393,-99.320556,19.327122
1394,-99.315556,19.327122
1395,-99.310556,19.327122
1396,-99.305556,19.327122
1397,-99.300556,19.327122
1398,-99.295556,19.327122
1399,-99.290556,19.327122
1400,-99.285556,19.327122
1401,-99.280556,19.327122
1402,-99.275556,19.327122
1403,-99.270556,19.327122
1404,-99.265556,19.327122
1405,-99.260556,19.327122
1406,-99.255556,19.327122
1407,-99.250556,19.327122
1408,-99.245556,19.327122
1409,-99.240556,19.327122
1410,-99.235556,19.327122
1411,-99.230556,19.327122
1412,-99.225556,19.327122
1413,-99.220556,19.327122
1414,-99.215556,19.327122
1415,-99.210556,19.327122
1416,-99.205556,19.327122
1417,-99.200556,19.327122
1418,-99.195556,19.327122
1419,-99.190556,19.327122
1420,-99.185556,19.327122
1421,-99.180556,19.327122
1422,-99.175556,19.327122
1423,-99.170556,19.327122
1424,-99.165556,19.327122
1425,-99.160556,19.327122
1426,-99.155556,19.327122
1427,-99.150556,19.327122
1428,-99.145556,19.327122
1429,-99.140556,19.327122
1430,-99.135556,19.327122
1431,-99.130556,19.327122
1432,-99.125556,19.327122
1433,-99.120556,19.327122
1434,-99.115556,19.327122
1435,-99.110556,19.327122
1436,-99.105556,19.327122
1437,-99.100556,19.327122
1438,-99.095556,19.327122
1439,-99.090556,19.327122
1440,-99.085556,19.327122
1441,-99.080556,19.327122
1442,-99.075556,19.327122
1443,-99.070556,19.327122
1444,-99.065556,19.327122
1445,-99.060556,19.327122
1446,-99.055556,19.327122
1447,-99.050556,19.327122
1448,-99.045556,19.327122
1449,-99.040556,19.327122
1450,-99.035556,19.327122
1451,-99.030556,19.327122
1452,-99.025556,19.327122
1453,-99.020556,19.327122
1454,-99.015556,19.327122
1455,-99.010556,19.327122
1456,-99.005556,19.327122
1457,-99.000556,19.327122
1458,-98.995556,19.327122
1459,-98.990556,19.327122
1460,-98.985556,19.327122
1461,-98.980556,19.327122
1462,-98.975556,19.327122
1463,-98.970556,19.327122
1464,-98.965556,19.327122
1465,-99.330556,19.332122
1466,-99.325556,19.332122
1467,-99.320556,19.332122
1468,-99.315556,19.332122
1469,-99.310556,19.332122
1470,-99.305556,19.332122
1471,-99.300556,19.332122
1472,-99.295556,19.332122
1473,-99.290556,19.332122
1474,-99.285556,19.332122
1475,-99.280556,19.332122
1476,-99.275556,19.332122
1477,-99.270556,19.332122
1478,-99.265556,19.332122
1479,-99.260556,19.332122
1480,-99.255556,19.332122
1481,-99.250556,19.332122
1482,-99.245556,19.332122
1483,-99.240556,19.332122
1484,-99.235556,19.332122
1485,-99.230556,19.332122
1486,-99.225556,19.332122
1487,-99.220556,19.332122
1488,-99.215556,19.332122
1489,-99.210556,19.332122
1490,-99.205556,19.332122
1491,-99.200556,19.332122
1492,-99.195556,19.332122
1493,-99.190556,19.332122
1494,-99.185556,19.332122
1495,-99.180556,19.332122
1496,-99.175556,19.332122
1497,-99.170556,19.332122
1498,-99.165556,19.332122
1499,-99.160556,19.332122
1500,-99.155556,19.332122
1501,-99.150556,19.332122
1502,-99.145556,19.332122
1503,-99.140556,19.332122
1504,-99.135556,19.332122
1505,-99.130556,19.332122
1506,-99.125556,19.332122
1507,-99.120556,19.332122
1508,-99.115556,19.332122
1509,-99.110556,19.332122
1510,-99.105556,19.332122
1511,-99.100556,19.332122
1512,-99.095556,19.332122
1513,-99.090556,19.332122
1514,-99.085556,19.332122
1515,-99.080556,19.332122
1516,-99.075556,19.332122
1517,-99.070556,19.332122
1518,-99.065556,19.332122
1519,-99.060556,19.332122
1520,-99.055556,19.332122
1521,-99.050556,19.332122
1522,-99.045556,19.332122
1523,-99.040556,19.332122
1524,-99.035556,19.332122
1525,-99.030556,19.332122
1526,-99.025556,19.332122
1527,-99.020556,19.332122
1528,-99.015556,19.332122
1529,-99.010556,19.332122
1530,-99.005556,19.332122
1531,-99.000556,19.332122
1532,-98.995556,19.332122
1533,-98.990556,19.332122
1534,-98.985556,19.332122
1535,-98.980556,19.332122
1536,-98.975556,19.332122
1537,-98.970556,19.332122
1538,-99.330556,19.337122
1539,-99.325556,19.337122
1540,-99.320556,19.337122
1541,-99.315556,19.337122
1542,-99.310556,19.337122
1543,-99.305556,19.337122
1544,-99.300556,19.337122
1545,-99.295556,19.337122
1546,-99.290556,19.337122
1547,-99.285556,19.337122
1548,-99.280556,19.337122
1549,-99.275556,19.337122
1550,-99.270556,19.337122
1551,-99.265556,19.337122
1552,-99.260556,19.337122
1553,-99.255556,19.337122
1554,-99.250556,19.337122
1555,-99.245556,19.337122
1556,-99.240556,19.337122
1557,-99.235556,19.337122
1558,-99.230556,19.337122
1559,-99.225556,19.337122
1560,-99.220556,19.337122
1561,-99.215556,19.337122
1562,-99.210556,19.337122
1563,-99.205556,19.337122
1564,-99.200556,19.337122
1565,-99.195556,19.337122
1566,-99.190556,19.337122
1567,-99.185556,19.337122
1568,-99.180556,19.337122
1569,-99.175556,19.337122
1570,-99.170556,19.337122
1571,-99.165556,19.337122
1572,-99.160556,19.337122
1573,-99.155556,19.337122
1574,-99.150556,19.337122
1575,-99.145556,19.337122
1576,-99.140556,19.337122
1577,-99.135556,19.337122
1578,-99.130556,19.337122
1579,-99.125556,19.337122
1580,-99.120556,19.337122
1581,-99.115556,19.337122
1582,-99.110556,19.337122
1583,-99.105556,19.337122
1584,-99.100556,19.337122
1585,-99.095556,19.337122
1586,-99.090556,19.337122
1587,-99.085556,19.337122
1588,-99.080556,19.337122
1589,-99.075556,19.337122
1590,-99.070556,19.337122
1591,-99.065556,19.337122
1592,-99.060556,19.337122
1593,-99.055556,19.337122
1594,-99.050556,19.337122
1595,-99.045556,19.337122
1596,-99.040556,19.337122
1597,-99.035556,19.337122
1598,-99.030556,19.337122
1599,-99.025556,19.337122
1600,-99.020556,19.337122
1601,-99.015556,19.337122
1602,-99.010556,19.337122
1603,-99.005556,19.337122
1604,-99.000556,19.337122
1605,-98.995556,19.337122
1606,-98.990556,19.337122
1607,-98.985556,19.337122
1608,-98.980556,19.337122
1609,-98.975556,19.337122
1610,-99.325556,19.342122
1611,-99.320556,19.342122
1612,-99.315556,19.342122
1613,-99.310556,19.342122
1614,-99.305556,19.342122
1615,-99.300556,19.342122
1616,-99.295556,19.342122
1617,-99.290556,19.342122
1618,-99.285556,19.342122
1619,-99.280556,19.342122
1620,-99.275556,19.342122
1621,-99.270556,19.342122
1622,-99.265556,19.342122
1623,-99.260556,19.342122
1624,-99.255556,19.342122
1625,-99.250556,19.342122
1626,-99.245556,19.342122
1627,-99.240556,19.342122
1628,-99.235556,19.342122
1629,-99.230556,19.342122
1630,-99.225556,19.342122
1631,-99.220556,19.342122
1632,-99.215556,19.342122
1633,-99.210556,19.342122
1634,-99.205556,19.342122
1635,-99.200556,19.342122
1636,-99.195556,19.342122
1637,-99.190556,19.342122
1638,-99.185556,19.342122
1639,-99.180556,19.342122
1640,-99.175556,19.342122
1641,-99.170556,19.342122
1642,-99.165556,19.342122
1643,-99.160556,19.342122
1644,-99.155556,19.342122
1645,-99.150556,19.342122
1646,-99.145556,19.342122
1647,-99.140556,19.342122
1648,-99.135556,19.342122
